video_id,translated_description
b779c9fa92af1371021656e3cc99dcf2,"черная дыра в центре розового фона, женщина в белом платье, стоящем рядом с часами, фотография лестницы с цветами на ней, человек в черной куртке с фиолетовым предметом, женщина с длинными светлыми волосами в белом верху и золотых копытных серёжках."
290c90718b7ca436c6f6b7c6bbb2a1ff,"Брызга воды на черном фоне, полицейская машина ехала по снегу, мальчик в синей куртке с куском бумаги, мужчина в красной куртке смотрел на фотографии на стене."
eefbb6590bb90f2de3904ffaeabf6fb6,"черный фон с белым и красным логотипом, ваза, наполненная цветами на белой поверхности, мужчина сидит в кресле рядом с другим мужчиной, группа выступает на сцене в ночное время, женщина поет в микрофон на сцене."
885de55b1cb3c2fd61a09ef6c63492b9,"черный фон с желтой стрелой посередине, мужчина сидит в стуле с арбузной мельницей, группа людей в форме стоит в комнате, мужчина стоит перед зеркалом, желтая машина припаркована на обочине дороги."
19d359e17b20cd28ecb1d36e7aa90581,"Фото человека, держащего открытку, женщины в красном свитере, стоящей перед зеленым и синим фоном, две женщины, сидящие за столом, разговаривающие друг с другом, мужчина в желтой рубашке поет в микрофоне."
f07a620713384d5cee4164613ec19a94,"- фиолетовые обои со словами « черные и белые » на них, черное и белое фото облаков в небе, фото двух мужчин перед зданием, карта города."
367edd85542ce8d37e06cd8af285e3b5,"Человек, стоящий перед неоновыми огнями, человек, смотрящий на его отражение в зеркале, чёрный камень с неоновой рамой посередине, группа людей, работающих в лаборатории, и человек, стоящий на трибуне с микрофоном."
41cf36061f6b88cb700d0e6f9c7cf6c6,"Женщина, стоящая на обочине дороги, вид с воздуха на маленький городок в горах, мужчина в желтом пиджаке, стоящий перед зданием, комната с деревянным шкафом и зеркалом."
6bc378f4e51856282634275ecd6e5180,"Женщина, стоящая перед рождественским деревом, толпа людей, стоящих вокруг карусели ночью, изображение улицы со зданиями на заднем плане, женщина в меховом пальто разговаривает с мужчиной."
54a8d5fbc7cd3fea32f4e78fec0b860d,"Два человека стоят перед столиком с едой, мужчина сидит за столом и ест еду, два человека стоят рядом с грузовиком в снегу, два мужчины сидят за столом с калькуляцией, человек с пакетом в Сноу, два мужчины сидят в кресле, говорящие на камере."
51304cc9ff8e942ce481282b6952dd86,"Скульптура женщины, сидящей на стуле, мужчина, стоящий на сцене перед микрофоном, женщина, поющая в микрофон на сцене, группа людей, стоящих на вершине сцены, человек печатает на клавиатуре, изображение группы, выступающей на сцене."
5da9c135ea8ae68043fed8503d264593,"Скульптура женщины, сидящей на стуле, образ мужчины в черном толстовке со словами ""я люблю тебя"" на ней, мужчина, стоящий перед проекционным экраном, чучело животное, держащее клочок бумаги."
4f3bce6444f79cabef35ff82042cfe7a,"скульптуру женщины, сидящей на стуле, группу людей, сидящих на стульях на сцене, женщину в желтом жилете, сидящую за столом, молодую девушку в розовом свитере, сидящую на диване, мужчину и женщину на деревянных приятелях."
05a67e20344c05f05ac7966bfe6731c0,"мужчина, который ездит на сноуборде вниз по снежному склону, мужчина в красной куртке ходит по снегу, два человека сидят на заднем сидении машины, мужчина, стоящий рядом с женщиной на лошади, человек, стоящий перед зданием."
097aa5e7f37f217cb6165cacfd36ea5b,"Черный фон с белыми линиями на нем, два повара готовят еду на кухне, мужчина с бородой рядом с другим мужчиной, и жареная сковородка с едой."
68d13b3f9dd7c8643d2857bb65815a0b,"черный фон с белым и красным логотипом, группа людей сидящих на стульях в комнате, женщина, сидящая сверху красного кресла, мужчина в черной рубашке, сидящий на диване, лысый мужчина, сидящий за столом."
783103303baa5c23085ba58affd65b95,"черный фон с белым текстом на нем, зеленый и синий фон с маленькими фиолетовыми сферами, мужчина сидящий за столом перед двумя руками, человек делает кусок бумаги с ножницами, мужчина с бородой и красочной рубашкой."
35a738eba388a0d4ba332676af7b23d3,"В темном небе видна черная дыра, человек в куртке идет по улице, желтый грузовик припаркован на обочине дороги, человек стоит перед каменной башней, группа зданий, сидящая на вершине горы, группа людей на кухне готовит еду, люди резают пирог ножом."
bad0b5ee74d0870ea6b26d338e7939ed,"черный фон с красным и белым логотипом на нем, желтая машина, припаркованная на стороне улицы, городская улица ночью со снегом на земле, снежная улица."
0147494427fd7c8ca54c01648485693a,"Женщина в фиолетовом платье со словами русского на нем, женщина, сидящая на диване и разговаривающая с другой женщиной, мужчина, сидящий в магазине одежды, женщина, стоящая перед платьем, платье, висящее на вешалке в комнате."
fb11e767bbc2c8fcce5ee783f4402d6a,"Большой водоем, окруженный снежно покрытыми горами, вид сверху горы, глядя на дорогу, знак на стороне здания в снегу, человек, стоящий перед картиной."
ca39c17bde5cc48ce95a9a7fa5f733dc,"Мультфильм здания с неба на заднем плане, мужчина, стоящий рядом с женщиной, держащей микрофон, группа людей, сидящая перед сценой, женщина с длинными рыжими волосами, поющая в микрофон."
8feba20ad972100bde33982498ee0148,"черный фон с белым текстом на нём, мужчина сидящий за столом с поднятыми руками, человек, делающий камень с ножом, фото человека с бородой и фиолетовым фоном, человек, использующий нож, чтобы резать кусок камня, мужчина перед зеркалом, борода в серой рубашке."
27449e11f62f1c64f3cea4be630e1443,"черная дыра в центре розового фона, женщина, стоящая перед неоновым знаком, фотография женщины в белом платье, пара поцелуев в передней части розовой стены."
27f5830fea9de931cdcb7d8712ecf57a,"черная дыра в центре розового фона, девушка, стоящая перед неоновым знаком, фотография мужчины с татуировкой на лице, розовая коробка с картинкой рыбы в ней, изображение женщины с улыбкой на лице."
98e715f193c0112319ff32dd1ca79bfc,"Заголовок игры, мужчина и женщина, стоящие перед зданием, бокал вина, сидящий на столе, мужчина без рубашки."
53719d198623c18ed7b248b02b61258d,"черный фон с белыми линиями на нем, двое мужчин стоят на кухне готовя еду, мужчина готовит еду на деревянном столе, и мужчина стоит перед прилавком в ресторане, двое мужчин в фартуках готовят еду на кухне, мужчина и женщина готовят еду на кухне, два мужчины стоят перед баром, два мужчины перед баром и два мужчины перед стеной, полной тарелок."
65b933bc1f41ba2a8d4d71fff70f20e9,"Скульптура женщины, сидящей на стуле, лысая лысая, лысая и лысая лысая, мужчина выступает на сцене под дождем, группа людей сидящих в комнате, мужчина, стоящий на вершине сцены, и мужчина с очками и бородой на диване."
287d3a01f69be7c07ce3dd0f69ab32b1,"черный фон с белым текстом на нем: мужчина и женщина сидят за столом, женщина пишет, мужчина сидит перед красной стеной, женщина сидит на диване с красной рубашкой и женщина в костюме, сидящая на диване, группа людей сидит за столом с бокалом вина, мужчина с очками и девушка сидит за столом, на котором написано."
fcaa1e5d463af89235be63a1fdb44fd0,"мужчина в синем костюме, идущий по улице, двое мужчин на складе, разговаривающие друг с другом, пакеты риса сложены на полки на складах. Два мужчины стоят перед кофейной машиной, мужчина в чёрной толстовке, стоящий на кухне, неоновый знак, который говорит ""не"""
b52421996817a399be673babb53e0424,"Скульптура женщины, сидящей на стуле, мужчина, сидящий на стуле с книгой на коленях, группа людей, сидящая перед деревом, сцена с людьми на ней, большая комната, заполненная красочными огнями."
a4e95e3b2b2f0af68f9a4aca9521cbac,"черный фон с белым текстом, в котором говорится, что женщина стоит перед черной стеной, мужчина и женщина сидят на стульях в комнате, мужчина в костюме сидящий за столом, мужчина и женщина сидят на стульях говорящий, белый телефон с желтым текстом на экране."
d5f4cf45e95b1fb22a08a9c7b6006b1f,"Заголовок игры, автомобиль, проезжающий по улице под дождем, мужчина, стоящий посреди затопленной улицы, женщина в синей куртке, стоящая на поле."
5324ca4632b52d8543051fe0c1e1dde2,"Человек рисует стену белой краской, человек в синей форме работает на машине, лодка красится белым цветом."
fe34761a2b8bd60a808b3f9bbaac5062,"черный фон с белыми линиями и черным фоном без белых линий, два человека, стоящих на обочине дороги, мужчина, стоящий рядом с картиной на стене, человек, зажигающий свечу на столе, группа людей, сидящая в темной комнате."
14faed76afb6ff2b7bcf81ed0d10bc99,"Статуя женщины с розовым светом на ней, мужчина сидит в стуле с гитарой, мужчина и женщина сидят на стульях на сцене, мужчина сидит сверху желтого стула, группа людей сидящих за столом, двое мужчин сидят на стульях перед кирпичной стеной."
a8997054739c4ff1a504a9a19682c07b,"скульптура женщины, сидящей на стуле, группа людей в комнате с светом, мужчина в костюме и галстуке сидит на диване, лысый лысый лысый лысый, лысый лысый лысый лысый лысый, лысый лысый лысый лысый лысый лысый лысый."
449e6fa2827297f8b44b18ec6931b79a,"Женщина в зеленой рубашке, стоящая перед черным фоном, женщина, стоящая на переднем крае знака, на котором написано: ""Мама"", женщина, стоящая позади знака со словом ""моп"" с темным фоном, мужчина, стоящий на фоне фотографии женщины, держащей ребенка."
42f4541294075e463efcb1c28fa905a6,"Два повара готовят еду на кухне, два повара стоят перед столом, человек готовит мясо в сковороде на плите, мужчина в форме шеф - повара стоит на кухне."
e7c03ca9caed880ec60ad160204edb83,"Женщина в черной куртке и белой рубашке, стоящая перед апельсиновым фоном, женщина, стоящая в комнате с зеркалом, и мужчина в костюме, женщина с длинными волосами в черном свитере, женщина в белом платье, мужчина с черными волосами и другая женщина с белыми волосами."
d8dca0c7d427658d42bd84aca5089fc0,"черный фон с белым текстом, в котором говорится: лицо женщины в центре, девушка, сидящая за столом с тарелкой еды, мужчина с бородой, стоящий перед доской."
b8258d97dd835ad0165d75711d330497,"черный фон с белыми линиями, женщина в красном платье, стоящая рядом с мужчиной, мужчина и женщина, стоящие перед зданием, группа людей, стоящих на вершине холма."
c6946c43e129ef969c09fd0a1f56ac15,"Стена с граффити на ней, женщина с блондинками и ожерельем, мужчина в желтой шляпе рисует граффити на стене, женщина в белом платье, стоящая перед красным занавесом."
a019c03cdf1a178ce95f49bb737d0bf8,"Человек, стоящий на сцене перед толпой, мужчина в солнечных очках и красной куртке, мужчина в красной толстовке играет с веревкой, зелёным полем с холмом на заднем плане, серебряная машина, припаркованная на обочине дороги."
8c2a0b7d09395af2aa050bdef4a9fd58,"черный фон с белым текстом, женщина, сидящая за столом в ресторане, человек, стоящий на сцене с микрофоном, женщина с блондинками и белой рубашкой."
05cae87934d81731afda97c91459b975,"Мост через реку в городе, двое мужчин в камуфляжной одежде, стоящих рядом с другими мужчинами, мужчина с камерой рядом с другим мужчиной, человек, рыбачивший на реке с удочкой, человек, кладущий кусок сыра на сэндвич."
d1739b7f468df06950481fdf6641e45c,"мужчина и женщина, идущие по улице, мужчина и женщина, стоящие перед часовой башней, женщина в футболке с сердцем, мужчина в розовой рубашке идет по улице, группа людей сидит на скамейке, женщина в белых штанах и розовые рубашки, стоящие рядом с красным автобусом."
56de9bb8450659e6c9bebb25fe30d39f,"Человек, стоящий перед столом, полным пищи, мужчина в черной куртке и белой шляпе, резает овощи на деревянном столе. мужчина резает кусок мяса на доске, человек кладет что-то на стол."
010c20565c7348d941bd6aff078cb05e,"скульптура женщины, сидящей на стуле, мужчина в костюме и галстуке поет в микрофон, человек, играющий на гитаре на сцене, группа людей на сцене с зелеными огнями."
94b89f42ba942b26cffb47de0b762a47,"Женщина с шарфом на шее, женщина в пушистой шляпе перед рождественскими деревьями, мужчина фотографирует женщину в торговом центре, изображение рыбы в воде, снимок сайта с зеленым экраном."
e1b476bbbbd81d03bbbce7466a961c6f,"Человек в викинговом костюме, стоящем перед кораблем, комната, заполненная множеством различных видов искусства, стадо лошадей, бегущих по зелёному полю, группа людей, стоящих в снегу."
ee034386532cbd293cf9f52de995eca3,"Заголовок игры, название ""в така"", мужчина и женщина, сидящие на мотоцикле, двое мужчин, глядя на старую машину в гараже, женщина с длинными блондинками, сидящая в машине."
b40dd7a76e120286b1c1ce425fdb2734,"Человек с бородой, стоящей перед черным фоном, мужчина в белом свитере, сидящий перед компьютерными мониторами, скриншот футболиста на экране телевизора, футбольная игра на экране телевизора, видео с футболом, который играет на стадионе."
d0a5978d7f1eea70b455da520f290413,"Название игры, группа людей, стоящих рядом с другими людьми, женщина, говорящая по телефону рядом с машиной, мужчина и женщина смотрят на машину."
7e4876461bea7d558129ad1460c3a105,"черный фон с белым текстом, в котором говорится, что человек стоит перед неоновым знаком, мужчина, стоящий на сцене перед толпой, мальчик, стоящий в переднем крае кирпичной стены, мужчина, держащий микрофон."
ab8b3b63cc468cdb4d7270460c4f1027,"красный холодильник с открытой дверью, черный фон с розовым и фиолетовым логотипом, мужчина в костюме и галстуке рядом с другим мужчиной, человек с ноутбуком на столе, женщина в желтом платье с мечом."
f5071abf6bd1269eb61c6bf33fd8b5ac,"Женщина в черной шляпе и солнечных очках, сидящая у микрофона, группа людей, сидящая перед микрофоном, и неоновый знак, на котором написано, что я блефую, мужчина в желтом свитере говорит в микрофоне."
ae67acbddf5165b68ab7f5fa1ce9e198,"Скульптура женщины, сидящей на стуле, группа людей, стоящих на сцене, поющая пожилая женщина в микрофоне, мужчина в белой рубашке, играющий на гитаре, группа, играющая на сцене на концерте."
c59bff83f576c135b333f6c63bcf74ae,"синий и красный свет в темноте, мужчина в красной куртке и солнечных очках, танцующий в снегу, группа людей в задней части фургона, мужчина, сидящий за столом с женщиной и мужчиной с усами в ресторане."
4d2ec45d7420f6128a355d859dfdad63,"черный фон с белым текстом, в котором говорится, что женщина стоит перед зеркалом с микрофоном, группа людей, сидящая в комнате, женщина, стоящая перед ним, неоновый знак, человек, стоящий на сцене перед толпой."
df0753e4826d5e4a695f5bdd1a4af343,"черный фон с красным текстом, который гласит: двое мужчин сидят в стульях, разговаривая друг с другом, мужчина сидит на диване перед книжным шкафом, мужчина сидит на стуле с телефоном, лицо женщины видно на экране айфона."
a29362959e89d984a8171fed6816d4db,"В зеркало смотрит женщина в черно-белой рубашке, мужчина в красной рубашке бегает на набережной, собака сидит на диване рядом с кошкой, девушка с длинными каштановыми волосами смотрит на свой телефон."
9c772ec6d4deadca9e0ea813b202ae83,"Черная и белая фотография человека в костюме, вид с воздуха на город в снегу, машина едет по улице ночью, стена с фотографиями и фотографиями на ней."
e01d6ebabbc27e323fa1b7c581e9b96a,"черный фон с белым текстом, который гласит: """". "", две женщины, сидящие за столом, разговаривающие друг с другом, мужчина и женщина, сидящие за столом, женщина в черном платье с жемчугом на шее, группа людей, сидящих за столом, и мужчина, которого трахает женщина."
625a2b1360740a541cacf6328b9e903c,"скульптура женщины, сидящей на стуле, свадебный торт с белыми цветами наверху, мужчина и женщина сидящие в баре, группа людей сидящих наверху сцены."
2952b0a7148f5bb09247b22048cd11b9,"Черно-белая фотография мужчины в костюме, снег на земле, машина припаркована на обочине дороги, комната с столами и стульями, выставка с кучей бумаг, стеклянная выставка, женщина, стоящая перед стеной, покрытой фотографиями."
e118ee12697b72ec7e06f648804f624f,"Человек в зеленой рубашке, человек готовил еду на доске, мужчина резал кусок еды, человек сидел за столом со стаканом апельсинового сока, человек стоял перед столиком с едой на нем."
b633e86dc22ca2345d325aacd8fe5a4a,"черная дыра в центре розового фона, женщина в ярком платье, стоящем перед стеной, и красный пузырь речи со словом ""нет гипер"" на ней."
4858245da2dd61ddae497f48f66de214,"черный фон с белым текстом на нём, две руки держат фиолетовый круг со словами таки, мужчина сидит за столом перед неоновым знаком, кусок мрамора на фиолетовом фоне, человек держит камень и указывает на камеру, человек трогает камень пальцем."
bb9b3b90eb1b76706dd0be8cb8ad53cc,"Комната с дверью и столом в ней, женщина стоит в дверном проеме дома, фото женщины с фиолетовым фоном и словами на русском языке, две женщины сидят на кровати, разговаривая друг с другом, двое детей играют в комнате с зеркалами."
aa2bee559debf2325b3805b803840fa9,"Женщина, стоящая перед окном, человек, держащий молоток в руке, женщина в черной куртке и белой рубашке, кровать с чёрно-белым рисунком на ней, две женщины стоят рядом с другими женщинами."
80586f50ab71963113896b9b6d01a5dc,"логотип для телесериала, синий фон с зелеными неонами и слова ""мы не можем"", группа мужчин, сидящих за столом с микрофонами, мужчина держит микрофон перед знаком."
0449906325d8c2a0d9684f61e3547f2c,"черный экран с белым текстом на нем, мужчина, сидящий перед зеркалом в темной комнате, женщина, сидящая за столом с головой в руках, и мужчина с пистолетом, указывающим на камеру."
0731d583f47d3d0f738e3f9a1b350f75,"черный фон с белым текстом, в котором говорится, что два человека сидят за столом перед ноутбуком, мужчина в белой рубашке и черном свитере, группа людей сидящих за столом."
a35aa2633c20bd9b2f0b82a13a33f5a8,"мужчина, стоящий рядом с машиной в снегу, машина припаркована в гараже, старая машина выставлена в музее, две старые машины выставлены на выставку, несколько мотоциклов выставлены в комнате, женщина сидит на водительском сиденье автомобиля."
93ce08c63684257a8b78f64ea2a2c842,Обложка обложки альбома с фотографией членов группы.
94411bb6424dc4a91ddd617c71cf323c,"Женщина, стоящая перед красочными огнями, черно - белой картиной с красной краской, изображением космической станции с часами на ней."
20bb74ac4ec09d9ade144c2dc051b17e,"группа людей, стоящих перед стеной, группа молодых людей, сидящих за столом, мужчина в черной рубашке и кожаной куртке, группа людей, стоящих перед сценой, две девушки, сидящие за столом с гитарами на стене, сидящий за столом с чашкой перед ним."
49803133dd30004babe6194650cdc3c3,"Черно-белое фото человека в костюме, заброшенный дом в лесу, покрытый снегом, человек, указывающий на стену с фотографиями, вид с воздуха на перекресток в центре города, снежный холм с деревьями на переднем плане."
96972dd05f23de3dedb29f1b80127b05,"скульптура женщины, сидящей на стуле, группа людей на сцене с голубыми огнями, мужчина в жилете, играющий на гитаре, человек, играющий на гитаре на сцене."
204218ca962308bfb754858b04cb0b22,"черный фон с белым текстом на нем, мужчина, сидящий за столом перед книжным шкафом, человек, вырезающий кусок хлеба на деревянном столе, и плакат с названиями различных продуктов, мужчина в фартуке готовящий еду на кухне."
668cdce2ca8b6205e4bec5e5bb6870be,"черный фон с белым текстом, в котором говорится, что люди ходят по улице в городе ночью, улица с автомобилями, припаркованными на ней ночью, человек, стоящий на балконе ночью, человек, идущий по снегу, по улице с зелеными огнями, улица, покрытая снегом с рождественскими огнями."
f0405a36429b3211cb199ae7bfc8fc3e,"черный экран с красным кругом, женщина, сидящая в стуле, разговаривает с другой женщиной, две женщины сидят за столом, разговаривая друг с другом, женщина в зеленой куртке и белая рубашка с микрофоном."
6a6c8bb16e1e1b5dbaf0eaaa4802b544,"скульптура женщины, держащей раму, мужчина, сидящий перед экраном телевизора, мужчина в костюме, сидящий сверху желтой стволы, мужчина и женщина, стоящие рядом друг с другом."
a2a5001fa42a4742eadaaf5f03a4dd7b,"человек, стоящий перед дверью, женщина в белом свитере, разговаривающая с другой женщиной, две молодые женщины, сидящие на диване, группа женщин, стоящих в комнате, человек, держащий лампочку в руке, люстра, висящая на потолке."
c20816574d18f251cc0cb896aed1b58b,"Женщина, сидящая на крыше машины в гараже, женщина в черном костюме трахается мужчиной, две женщины стоят перед синей стеной."
13aba71d6501df8db686919affbc9b72,"Скульптура женщины, сидящей на стуле, мужчина в красной рубашке смотрит в зеркало, люди играют в игру в комнате с неоновыми огнями, двое мужчин сидят на стульях перед кирпичной стеной, сцена со светом и людьми на ней."
89e6c4c0ec5a85c12467245c87e1c26f,"красный холодильник с открытой дверью, женщина с короной на голове, мужчина в жилете, разговаривающий на камере, человек, лежащий на кровати в комнате, женщина, сидящая за столом со свечами в руке, мужчина, идущий по грязевой дороге в лесу, группа людей, стоящих перед зданием."
6f92f3089409381d2356ea04bd457c93,"черный фон с красным и синим логотипом, женщина в зеленом пальто и желтой рубашке, мужчина, сидящий на вершине кучи шин, группа людей, играющих на инструментах в комнате, размытое лицо в темной комнате."
6cc307bebba82e72560bc792c42c17dd,"мужчина, стоящий на стуле, мужчина, стоящий посреди белой комнаты, группа мужчин, стоящих перед белым фоном, женщина с открытым ртом и языком, маленькая девочка с длинными каштановыми волосами и белой рубашкой, мальчик, пишущий на белой доске."
acb668bb02bef73e6ec4ac0cf169a9e4,"- изображение фиолетового, зеленого и синего рисунка, изображение объекта в фиолетовом и зеленом цветах, мужчина и женщина сидящие за столом, гостиная с белым диваном и деревянным шкафом."
f124e34dc9d8e3b6decc68b78461d813,"черный фон с белым текстом на нём, женщина в черном костюме сидящая за столом, изображение мужчины с очками глядя на планшет, группа людей сидящих за столом."
cb718f23524eb08af2f8036eedc6b50c,"черный фон с белыми линиями на нем, два повара готовят еду на кухне, мужчина и женщина сидят за столом в ресторане, женщина в черном толстовке стоит перед кирпичной стеной."
c894f1cbeb6228b63fe84e55259ce5e8,"с изображением фиолетового и зелёного кругового объекта, черного фона с зеленым светом на нем, с изображением человека, сидящего перед скалой, двух мужчин сидящих за столом с руками в воздухе, белого и оранжевого логотипа на черном фоне, человека, держащего клочок бумаги."
0693e39c7ff42f643f833ca800ec03ea,"Куча различных цветных лент и ножниц, мужчина, стоящий перед выставкой манн, женщина, делающая брови с кистью, две женщины сидящие на диване, разговаривающие друг с другом, группа людей, работающих над проектом."
f6e148292c1a1043ddfb6621567236f6,"лысый мужчина в черной рубашке сидит перед микрофоном, группа людей на сцене играет на инструментах, темно-голубая стена со словом ""хой"" на сцене, группа мужчин играет на инструментах на сцене, женщина сидит у клавиатуры перед микрофоном, лысые мужчины поют в микрофон и неоновый знак, который читает мой чердак."
7eea6fd42f02dc39374ac551e9cb0661,"Статуя женщины с розовым светом на голове, неоновый знак в темноте с черным фоном, мужчина в костюме и галстуке, гуляющий на сцене, мужчина, сидящий сверху желтого стула, группа людей сидящих за столом."
f2ca53bf66c8e202d6093e4c360e3cfb,"черный фон с белым текстом, в котором говорится, что маленькая девочка бегает по лестнице с золотой монетой, мультфильм буддистского храма с горами на заднем плане, мультяшный персонаж на кухне с открытой дверью, два человека стоят перед статуей."
269910b058386ce77d1a8caa32012127,"Женщина, сидящая на диване в гостиной, мужчина, держащий молоток и молоток в руке, женщина, разговаривающая с другой женщиной, книжная полка с множеством книг на ней, женщина, стоящая перед городским небом."
22011b712f8623f67868a9217dacc374,"черный фон с белым текстом на нем, маленькая девочка бегает вверх по лестнице с золотой монетой, персонаж мультфильма, говорящий с другим персонажем, мальчик и девочка разговаривают на кухне, мужчина, стоящий перед рождественским деревом."
e358327363a5340215454275aba967a9,"Группа людей, сидящих в стульях в комнате, женщина, сидящая в кресле с открытым ртом, мужчина, работающий на машине в гараже, мужчина, сидящий на водительском сиденье автомобиля."
e17b2853fb5f54b05ae0d59e816f170d,"черный фон с белыми линиями на нем, фиолетовая шляпа на черном фоне, два человека, сидящие на диване глядя на ноутбук, мужчина и женщина, сидящие перед зеркалом, и мужчина в красной рубашке и чёрной шляпе, сидящий рядом с другим мужчиной."
90bd4eba02436cf54969cd7224d5028d,"Две женщины сидят на заднем сидении машины, три фото висят на стене, женщина стоит перед диваном, разговаривает с другой женщиной, комната со столом и стулом в ней, женщина смотрит на картину обезьяны в солнечных очках."
53f59058b8c9e06421558ca6f442f242,"черный экран с белым текстом на нём, мужчина, стоящий перед картиной, группа людей сидящих на диванах в комнате, женщина с блондинками и седой рубашкой, мужчина в белой рубашке и бабочном галстуке, держащий чашку, предмет в коробке, и мужчина, держащий клочок бумаги."
c093daa4f0e96d8f2e4736c9240898f3,"Комната заполнена растениями и зеркалом, два человека сидят в стульях в комнате, мужчина в костюме разговаривает с кем-то, и мужчина сидит перед кирпичной стеной."
f02709d3f6b2fbd265863ef538b13c0a,"красный холодильник с открытой дверью, женщина с короной на голове, мужчина в жилете, разговаривающий на камере, человек, лежащий на кровати в комнате, женщина, сидящая за столом со свечами в руке, мужчина, идущий по грязевой дороге в лесу, группа людей, стоящих перед зданием."
328cb5e097c3ae867e204620414efdc9,"черный фон с белыми линиями на нем, человек кладет картошку в коробку, мужчина в черную куртку, стоящую в магазине, человек готовит еду на кухне, проезжающий мимо поезд, размытое изображение человека, идущего по улице."
4ca4cd2fa4ec98ba74c7b78bf753d127,"Группа людей, стоящих рядом друг с другом, мужчина в серой рубашке, указывает пальцем на камеру, черная и белая фотография мужчины с пистолетом в руке, мужчина и женщина стоят перед стеной."
8eab6685388f520a44e7cb12f3835211,"черный фон с белыми линиями и черным фоном без белых линий, мальчик в шапке пилота, сидящий за столом, мужчина и женщина, стоящие на снегу, человек, стоящий в комнате с картиной на стене."
bced9d85826f5076a1064a4da6fc2f50,"Рука с красной кредитной картой, женщина в белой рубашке делает волосы, красный и черный шрифт на белом фоне, мужчина в белой рубашке и черные брюки сидят на белом стуле."
fe8ac2d7f57582ac5665692813d76efa,"Черное и белое фото луны в небе, мужчина в черной рубашке указывает пальцем на камеру, два мужчины трясутся руками в внутреннем бассейне, женщина стоит перед бассейном и мужчина плавает в бассейне с лодкой."
5798c68978943ed7900de49f733913ec,"черный фон с белым текстом, в котором говорится, что маленькая девочка бегает по лестнице с золотой монетой, мальчик и девочка разговаривают на кухне, мальчик и девочка в комнате с часами, мультфильм мужчины и женщины перед башней, двое детей смотрят на часы с птицей на ней."
